호선,역코드,역명,게이트그룹,게이트번호,승하차인원,순위,출구그룹,주이용출구번호
2,237,당산,A,7,"1,005,531",720,A,1
2,237,당산,A,8,"764,308",1127,A,1
2,237,당산,A,9,"919,702",852,A,1
2,237,당산,A,10,"1,122,310",587,A,1
2,237,당산,A,11,"881,057",922,A,1
2,237,당산,A,12,"807,598",1045,A,1
2,237,당산,A,13,"609,741",1473,A,1
2,237,당산,A,14,"1,057,263",662,A,1
2,237,당산,A,15,"835,740",993,A,1
2,237,당산,A,16,"442,848",1938,A,1
2,237,당산,A,50,"47,062",3192,A,1
2,237,당산,B,20,"441,019",1945,B,3
2,237,당산,B,21,"236,450",2623,B,3
2,237,당산,B,22,"340,054",2260,B,3
2,237,당산,B,23,"380,298",2131,B,3
2,237,당산,B,24,"206,963",2727,B,3
2,237,당산,B,25,"337,452",2273,B,3
2,237,당산,B,26,"314,657",2338,B,3
2,237,당산,B,27,"676,976",1311,B,3
2,237,당산,B,51,"41,283",3224,B,3
2,238,합정,A,10,"304,606",2383,A,2
2,238,합정,A,11,"442,667",1940,A,2
2,238,합정,A,12,"538,447",1658,A,2
2,238,합정,A,13,"520,925",1711,A,2
2,238,합정,A,14,"271,687",2501,A,2
2,238,합정,A,15,"286,548",2451,A,2
2,238,합정,A,16,"1,784,993",162,A,2
2,238,합정,A,17,"1,307,813",429,A,2
2,238,합정,A,18,"823,546",1018,A,2
2,238,합정,A,51,"27,055",3301,A,2
2,238,합정,B,1,"1,087,037",618,A,2
2,238,합정,B,2,"816,214",1029,A,2
2,238,합정,B,3,"600,661",1502,A,2
2,238,합정,B,4,"309,186",2360,A,2
2,238,합정,B,5,"482,738",1816,A,2
2,238,합정,B,6,"309,062",2361,A,2
2,238,합정,B,7,"707,258",1237,A,2
2,238,합정,B,8,"893,951",903,A,2
2,238,합정,B,9,"1,453,684",314,A,2
2,238,합정,B,50,"24,800",3314,A,2
2,238,합정,C,45,"69,582",3118,A,2
2,238,합정,C,46,"47,167",3191,A,2
2,238,합정,C,47,"35,518",3249,A,2
2,238,합정,C,55,"26,758",3302,A,2
2,238,합정,D,40,"100,854",3021,A,2
2,238,합정,D,41,"45,290",3200,A,2
2,238,합정,D,42,"33,079",3265,A,2
2,238,합정,D,54,"32,469",3271,A,2
2,238,합정,E,20,"672,939",1324,A,2
2,238,합정,E,21,"384,125",2119,A,2
2,238,합정,E,22,"211,303",2715,A,2
2,238,합정,E,23,"172,689",2820,A,2
2,238,합정,E,24,"299,459",2402,A,2
2,238,합정,E,25,"429,063",1982,A,2
2,238,합정,E,26,"472,285",1852,A,2
2,238,합정,E,27,"784,954",1081,A,2
2,238,합정,E,28,"966,019",779,A,2
2,238,합정,E,29,"1,595,943",247,A,2
2,238,합정,E,52,"22,228",3335,A,2
2,238,합정,F,30,"525,085",1703,A,2
2,238,합정,F,31,"556,048",1613,A,2
2,238,합정,F,32,"472,042",1853,A,2
2,238,합정,F,33,"356,840",2205,A,2
2,238,합정,F,34,"361,895",2184,A,2
2,238,합정,F,35,"630,200",1421,A,2
2,238,합정,F,36,"754,826",1145,A,2
2,238,합정,F,37,"1,062,252",656,A,2
2,238,합정,F,38,"821,157",1021,A,2
2,238,합정,F,39,"507,868",1751,A,2
2,238,합정,F,53,"31,841",3275,A,2
2,239,홍대입구,A,1,"800,591",1056,A,9
2,239,홍대입구,A,2,"781,417",1090,A,9
2,239,홍대입구,A,3,"4,028,788",2,A,9
2,239,홍대입구,A,4,"3,953,212",3,A,9
2,239,홍대입구,A,5,"331,567",2293,A,9
2,239,홍대입구,A,6,"517,951",1721,A,9
2,239,홍대입구,A,7,"887,095",913,A,9
2,239,홍대입구,A,8,"1,139,296",569,A,9
2,239,홍대입구,A,9,"1,262,393",467,A,9
2,239,홍대입구,A,10,"1,337,829",400,A,9
2,239,홍대입구,A,11,"1,555,329",267,A,9
2,239,홍대입구,A,12,"1,856,354",141,A,9
2,239,홍대입구,A,13,"1,902,471",127,A,9
2,239,홍대입구,A,14,"686,047",1288,A,9
2,239,홍대입구,A,15,"608,249",1478,A,9
2,239,홍대입구,A,16,"470,398",1857,A,9
2,239,홍대입구,A,17,"288,185",2439,A,9
2,239,홍대입구,A,18,"214,283",2700,A,9
2,239,홍대입구,A,19,"217,974",2686,A,9
2,239,홍대입구,A,20,"266,957",2519,A,9
2,239,홍대입구,A,51,"61,057",3142,A,9
2,239,홍대입구,B,30,"1,829,375",149,B,2
2,239,홍대입구,B,31,"1,989,776",110,B,2
2,239,홍대입구,B,32,"1,607,278",240,B,2
2,239,홍대입구,B,33,"696,530",1260,B,2
2,239,홍대입구,B,34,"2,459,330",40,B,2
2,239,홍대입구,B,35,"2,603,780",31,B,2
2,239,홍대입구,B,36,"1,858,578",139,B,2
2,239,홍대입구,B,41,"2,310,738",59,B,2
2,239,홍대입구,B,42,"1,748,696",174,B,2
2,239,홍대입구,B,43,"1,536,894",274,B,2
2,239,홍대입구,B,44,"1,348,590",391,B,2
2,239,홍대입구,B,45,"1,096,988",608,B,2
2,239,홍대입구,B,46,"1,191,271",523,B,2
2,239,홍대입구,B,47,"1,599,139",243,B,2
2,239,홍대입구,B,48,"2,364,736",51,B,2
2,239,홍대입구,B,49,"1,731,249",187,B,2
2,239,홍대입구,B,50,"3,254,952",13,B,2
2,239,홍대입구,B,52,"95,762",3036,B,2
2,239,홍대입구,B,53,"155,173",2859,B,2
2,240,신촌,A,12,"964,151",784,A,"1, 3, 4"
2,240,신촌,A,13,"1,952,149",120,A,"1, 3, 4"
2,240,신촌,A,14,"1,549,109",269,A,"1, 3, 4"
2,240,신촌,A,15,"1,278,911",452,A,"1, 3, 4"
2,240,신촌,A,16,"820,357",1023,A,"1, 3, 4"
2,240,신촌,A,17,"661,639",1344,A,"1, 3, 4"
2,240,신촌,A,18,"601,490",1498,A,"1, 3, 4"
2,240,신촌,A,19,"620,256",1445,A,"1, 3, 4"
2,240,신촌,A,20,"569,523",1581,A,"1, 3, 4"
2,240,신촌,A,21,"621,661",1443,A,"1, 3, 4"
2,240,신촌,A,22,"652,111",1359,A,"1, 3, 4"
2,240,신촌,A,23,"613,510",1462,A,"1, 3, 4"
2,240,신촌,A,24,"600,195",1503,A,"1, 3, 4"
2,240,신촌,A,51,"56,579",3159,A,"1, 3, 4"
2,240,신촌,B,1,"480,433",1823,A,"1, 3, 4"
2,240,신촌,B,2,"647,442",1373,A,"1, 3, 4"
2,240,신촌,B,3,"644,067",1383,A,"1, 3, 4"
2,240,신촌,B,4,"618,225",1449,A,"1, 3, 4"
2,240,신촌,B,5,"808,816",1042,A,"1, 3, 4"
2,240,신촌,B,6,"1,136,784",572,A,"1, 3, 4"
2,240,신촌,B,7,"1,279,447",451,A,"1, 3, 4"
2,240,신촌,B,8,"1,300,843",436,A,"1, 3, 4"
2,240,신촌,B,9,"1,929,511",123,A,"1, 3, 4"
2,240,신촌,B,10,"2,776,649",23,A,"1, 3, 4"
2,240,신촌,B,50,"98,801",3025,A,"1, 3, 4"
2,240,신촌,C,25,"838,714",982,B,"5, 6"
2,240,신촌,C,26,"676,609",1315,B,"5, 6"
2,240,신촌,C,27,"661,123",1345,B,"5, 6"
2,240,신촌,C,28,"774,127",1108,B,"5, 6"
2,240,신촌,C,29,"1,022,804",697,B,"5, 6"
2,240,신촌,C,30,"969,521",773,B,"5, 6"
2,240,신촌,C,31,"1,268,988",461,B,"5, 6"
2,240,신촌,C,32,"1,152,630",560,B,"5, 6"
2,240,신촌,C,33,"1,016,239",704,B,"5, 6"
2,240,신촌,C,52,"86,188",3061,B,"5, 6"
2,240,신촌,D,34,"761,531",1132,B,"5, 6"
2,240,신촌,D,35,"855,935",960,B,"5, 6"
2,240,신촌,D,36,"770,665",1114,B,"5, 6"
2,240,신촌,D,37,"650,550",1363,B,"5, 6"
2,240,신촌,D,38,"531,155",1680,B,"5, 6"
2,240,신촌,D,39,"563,419",1592,B,"5, 6"
2,240,신촌,D,40,"666,870",1334,B,"5, 6"
2,240,신촌,D,41,"960,331",788,B,"5, 6"
2,240,신촌,D,42,"975,361",763,B,"5, 6"
2,240,신촌,D,43,"1,383,165",360,B,"5, 6"
2,240,신촌,D,53,"80,349",3079,B,"5, 6"
2,241,이대,A,1,"1,403,391",346,A,"2, 3"
2,241,이대,A,2,"1,188,192",525,A,"2, 3"
2,241,이대,A,3,"920,880",849,A,"2, 3"
2,241,이대,A,4,"694,558",1266,A,"2, 3"
2,241,이대,A,5,"313,722",2341,A,"2, 3"
2,241,이대,A,6,"1,280,734",450,A,"2, 3"
2,241,이대,A,7,"1,074,578",635,A,"2, 3"
2,241,이대,A,8,"822,851",1019,A,"2, 3"
2,241,이대,A,9,"625,324",1435,A,"2, 3"
2,241,이대,A,10,"345,344",2240,A,"2, 3"
2,241,이대,A,50,"120,998",2960,A,"2, 3"
2,241,이대,B,20,"640,286",1393,A,"2, 3"
2,241,이대,B,21,"755,382",1142,A,"2, 3"
2,241,이대,B,22,"963,051",785,A,"2, 3"
2,241,이대,B,23,"1,185,851",529,A,"2, 3"
2,241,이대,B,24,"1,084,594",622,A,"2, 3"
2,241,이대,B,25,"232,439",2637,A,"2, 3"
2,241,이대,B,26,"842,296",976,A,"2, 3"
2,241,이대,B,27,"1,185,098",532,A,"2, 3"
2,241,이대,B,28,"1,184,092",535,A,"2, 3"
2,241,이대,B,29,"1,622,077",232,A,"2, 3"
2,241,이대,B,51,"107,325",3007,A,"2, 3"
2,242,아현,A,10,"199,326",2741,A,"2, 3"
2,242,아현,A,11,"110,644",2994,A,"2, 3"
2,242,아현,A,12,"203,327",2733,A,"2, 3"
2,242,아현,A,13,"148,137",2878,A,"2, 3"
2,242,아현,A,14,"401,539",2066,A,"2, 3"
2,242,아현,A,51,"9,049",3388,A,"2, 3"
2,242,아현,B,1,"289,327",2432,A,"2, 3"
2,242,아현,B,2,"130,674",2935,A,"2, 3"
2,242,아현,B,3,"183,550",2784,A,"2, 3"
2,242,아현,B,4,"243,317",2596,A,"2, 3"
2,242,아현,B,5,"136,498",2916,A,"2, 3"
2,242,아현,B,50,"15,103",3367,A,"2, 3"
2,242,아현,C,21,"457,525",1898,A,"2, 3"
2,242,아현,C,22,"380,172",2133,A,"2, 3"
2,242,아현,C,23,"211,995",2711,A,"2, 3"
2,242,아현,C,24,"569,719",1580,A,"2, 3"
2,242,아현,C,25,"425,843",1996,A,"2, 3"
2,242,아현,C,52,"34,387",3257,A,"2, 3"
2,242,아현,D,30,"217,307",2688,A,"2, 3"
2,242,아현,D,31,"340,649",2258,A,"2, 3"
2,242,아현,D,32,"301,648",2397,A,"2, 3"
2,242,아현,D,33,"380,219",2132,A,"2, 3"
2,242,아현,D,34,"409,210",2046,A,"2, 3"
2,242,아현,D,35,"449,960",1922,A,"2, 3"
2,242,아현,D,53,"31,990",3273,A,"2, 3"
2,243,충정로,A,1,"672,985",1323,A,5
2,243,충정로,A,2,"429,817",1979,A,5
2,243,충정로,A,3,"191,617",2766,A,5
2,243,충정로,A,4,"1,174,449",546,A,5
2,243,충정로,A,5,"793,225",1068,A,5
2,243,충정로,A,6,"526,384",1698,A,5
2,243,충정로,A,7,"601,385",1499,A,5
2,243,충정로,A,8,"503,287",1762,A,5
2,243,충정로,A,9,"191,330",2768,A,5
2,243,충정로,A,10,"202,770",2735,A,5
2,243,충정로,A,11,"348,029",2232,A,5
2,243,충정로,A,50,"165,528",2832,A,5
2,243,충정로,B,20,"442,287",1942,B,"3, 4"
2,243,충정로,B,21,"237,727",2619,B,"3, 4"
2,243,충정로,B,22,"180,482",2792,B,"3, 4"
2,243,충정로,B,23,"84,151",3070,B,"3, 4"
2,243,충정로,B,24,"253,363",2565,B,"3, 4"
2,243,충정로,B,25,"513,588",1738,B,"3, 4"
2,243,충정로,B,26,"179,215",2798,B,"3, 4"
2,243,충정로,B,27,"364,049",2176,B,"3, 4"
2,243,충정로,B,28,"988,129",746,B,"3, 4"
2,243,충정로,B,51,"13,151",3372,B,"3, 4"
2,244,용답,A,1,"296,748",2413,A,1
2,244,용답,A,2,"164,369",2836,A,1
2,244,용답,A,3,"213,872",2701,A,1
2,244,용답,A,4,"308,356",2365,A,1
2,244,용답,A,5,"281,844",2466,A,1
2,244,용답,A,6,"287,022",2445,A,1
2,244,용답,A,7,"270,424",2506,A,1
2,244,용답,A,8,"128,219",2939,A,1
2,244,용답,A,50,"17,394",3353,A,1
2,244,용답,A,51,"28,939",3290,A,1
2,245,신답,A,1,"77,284",3092,A,1
2,245,신답,A,2,"118,543",2968,A,1
2,245,신답,A,3,"219,926",2675,A,1
2,245,신답,A,4,"263,813",2538,A,1
2,245,신답,A,5,"241,662",2602,A,1
2,245,신답,A,6,"144,617",2887,A,1
2,245,신답,A,50,"10,639",3384,A,1
2,246,신설동,A,10,"753,165",1148,A,10
2,246,신설동,A,11,"282,005",2465,A,10
2,246,신설동,A,12,"344,189",2242,A,10
2,246,신설동,A,13,"570,152",1579,A,10
2,246,신설동,A,14,"249,342",2580,A,10
2,246,신설동,A,51,"16,662",3358,A,10
2,246,신설동,B,1,"177,104",2807,B,9
2,246,신설동,B,2,"133,009",2930,B,9
2,246,신설동,B,3,"82,120",3073,B,9
2,246,신설동,B,4,"278,686",2477,B,9
2,246,신설동,B,5,"105,992",3011,B,9
2,246,신설동,B,50,"11,957",3379,B,9
2,247,도림천,A,1,"246,743",2586,A,1
2,247,도림천,A,2,"120,358",2962,A,1
2,247,도림천,A,3,"202,828",2734,A,1
2,247,도림천,A,4,"136,754",2914,A,1
2,247,도림천,A,5,"28,919",3291,A,1
2,247,도림천,A,50,"12,564",3375,A,1
2,248,양천구청,A,1,"549,618",1632,A,2
2,248,양천구청,A,2,"749,601",1154,A,2
2,248,양천구청,A,3,"455,978",1904,A,2
2,248,양천구청,A,4,"320,428",2321,A,2
2,248,양천구청,A,5,"284,226",2460,A,2
2,248,양천구청,A,6,"314,667",2337,A,2
2,248,양천구청,A,7,"431,904",1971,A,2
2,248,양천구청,A,8,"532,553",1674,A,2
2,248,양천구청,A,9,"531,641",1679,A,2
2,248,양천구청,A,10,"574,162",1567,A,2
2,248,양천구청,A,11,"923,196",846,A,2
2,248,양천구청,A,50,"50,919",3179,A,2
2,249,신정네거리,A,20,"152,921",2863,A,"3, 4"
2,249,신정네거리,A,21,"599,727",1504,A,"3, 4"
2,249,신정네거리,A,22,"259,169",2549,A,"3, 4"
2,249,신정네거리,A,23,"119,959",2964,A,"3, 4"
